,date,true_confirm,predict_confirm
764,20220313,3578,5179.666015625
765,20220314,6654,6154.8388671875
766,20220315,8110,6973.80224609375
767,20220316,8852,7816.61572265625
768,20220317,10686,8719.22265625
769,20220318,12360,9534.400390625
770,20220319,13551,10242.1875
771,20220320,15093,11059.4619140625
772,20220321,16995,11835.80859375
773,20220322,19315,12492.033203125
774,20220323,21125,13015.9873046875
775,20220324,22235,13499.46875
776,20220325,22235,13962.220703125
777,20220326,24428,14557.09375
778,20220327,25518,14973.3896484375
779,20220328,26573,15427.6416015625
780,20220329,27723,15880.2275390625
781,20220330,29063,16303.90625
782,20220331,30426,16686.51171875
783,20220401,32156,17036.4296875
784,20220402,32156,17270.46875
785,20220403,33948,17565.48046875
786,20220404,34740,17765.095703125
787,20220405,35713,17940.791015625
788,20220406,36603,18076.625
789,20220407,37220,18176.8984375
790,20220408,37468,18244.681640625
791,20220409,37710,18307.66796875
792,20220410,37897,18368.07421875
793,20220411,38068,18428.931640625
794,20220412,38301,18487.755859375
795,20220413,38626,18544.626953125
796,20220414,38800,18589.029296875
797,20220415,38995,18628.955078125
798,20220416,39162,18666.16015625
799,20220417,39328,18698.8046875
800,20220418,39416,18725.19921875
801,20220419,39549,18751.240234375
802,20220420,39644,18773.572265625
803,20220421,39707,18794.17578125
804,20220422,39843,18815.490234375
805,20220423,39903,18829.927734375
806,20220424,39982,18843.267578125
807,20220425,40026,18854.5234375
808,20220426,40077,18864.23828125
809,20220427,40133,18871.912109375
810,20220428,40175,18877.5078125
811,20220429,40195,18881.099609375
812,20220430,40211,18883.958984375
813,20220501,40242,18886.548828125
814,20220502,40242,18887.056640625
815,20220503,40245,18887.638671875
816,20220504,40249,18888.208984375
817,20220505,40249,18888.703125
818,20220506,40254,18889.267578125
819,20220507,40257,18889.564453125
820,20220508,40257,18889.734375
